project,version,duplicated_lines,duplicated_blocks,duplicated_lines_density,duplicated_files,complexity,cognitive_complexity,reliability_remediation_effort,reliability_rating,bugs,lines_to_cover,uncovered_lines,line_coverage,coverage,sqale_debt_ratio,code_smells,effort_to_reach_maintainability_rating_a,sqale_rating,development_cost,software_quality_maintainability_remediation_effort,normalized_td,vulnerabilities,security_remediation_effort,security_rating,wont_fix_issues,reopened_issues,false_positive_issues,confirmed_issues,blocker_violations,open_issues,major_violations,info_violations,critical_violations,violations,minor_violations,ncloc_language_distribution,files,functions,statements,comment_lines,comment_lines_density,lines,classes,ncloc,LPL,LM,LSC,LBCL,LC,LLF,LTCE,CCC,LMC,MNC
ColossalAI,2022/12/26,30568,929,20.7,247,17749,19796,519,5,87,76460,76460,0,0,0.5,2583,0,1,2976990,16143,0,0,0,1,0,0,0,0,38,2670,889,196,427,2670,1120,py=99233,1008,6787,78323,23484,19.1,147504,1109,99233,42,65,0,0,0,0,18,18,3,6
ColossalAI,2023/1/2,30209,922,20.3,246,17964,20065,502,5,90,77243,77243,0,0,0.5,2599,0,1,3001860,16256,0,0,0,1,0,0,0,0,38,2689,895,198,432,2689,1126,py=100062,1021,6877,79124,23688,19.1,148817,1121,100062,42,65,0,0,0,0,18,21,3,6
ColossalAI,2023/1/9,14524,612,10.2,199,17077,19176,425,5,77,73221,73221,0,0,0.5,2290,0,1,2848890,14909,0,0,0,1,0,0,0,0,36,2367,774,173,385,2367,999,py=94963,1014,6554,75080,23751,20,142925,1059,94963,39,61,0,0,0,0,22,18,3,5
ColossalAI,2023/1/16,14997,622,10.6,204,17101,19269,425,5,77,73190,73190,0,0,0.5,2291,0,1,2841090,15057,0,0,0,1,0,0,0,0,36,2368,781,172,393,2368,986,py=94703,1010,6517,75029,23370,19.8,142054,1043,94703,39,62,0,0,0,0,23,19,3,5
ColossalAI,2023/1/23,15058,631,10.5,205,17219,19406,425,5,77,73554,73554,0,0,0.5,2305,0,1,2856810,15155,0,0,0,1,0,0,0,0,36,2382,782,173,396,2382,995,py=95227,1012,6566,75407,23570,19.8,142887,1045,95227,39,61,0,0,0,0,23,19,3,5
ColossalAI,2023/1/30,14701,616,10.2,207,17365,19573,425,5,77,74044,74044,0,0,0.5,2338,0,1,2881140,15602,0,0,0,1,0,0,0,0,35,2415,795,174,410,2415,1001,py=96038,1018,6613,75913,23737,19.8,144028,1048,96038,39,61,0,0,0,0,23,20,3,5
ColossalAI,2023/2/6,14499,598,10.1,201,17391,19700,425,5,77,74006,74006,0,0,0.5,2336,0,1,2882400,15754,0,0,0,1,0,0,0,0,35,2413,792,172,418,2413,996,py=96080,1016,6604,75885,23862,19.9,144202,1047,96080,39,60,0,0,0,0,23,22,3,5
ColossalAI,2023/2/13,12804,567,9,187,17359,19454,436,5,80,73035,73035,0,0,0.5,2269,0,1,2851890,15472,0,0,0,1,0,0,0,0,36,2349,778,140,415,2349,980,py=95063,1035,6633,74907,23180,19.6,142167,1047,95063,39,58,0,0,0,0,23,17,3,5
ColossalAI,2023/2/20,13955,592,9.7,190,17527,19692,436,5,80,73955,73955,0,0,0.5,2293,0,1,2890830,15672,0,0,0,1,0,0,0,0,36,2373,781,140,420,2373,996,py=96361,1046,6691,75833,23300,19.5,143928,1055,96361,39,58,0,0,0,0,23,17,3,5
ColossalAI,2023/2/27,13955,592,9.7,190,17575,19732,431,5,79,74175,74175,0,0,0.5,2303,0,1,2898540,15727,0,0,0,1,0,0,0,0,36,2382,789,142,423,2382,992,py=96618,1050,6724,76078,23463,19.5,144448,1059,96618,39,58,0,0,0,0,23,17,3,5
ColossalAI,2023/3/6,16548,659,11,210,18161,20070,493,5,87,76382,76382,0,0,0.5,2385,0,1,2998560,15896,0,0,0,1,0,0,0,0,41,2472,817,158,453,2472,1003,py=99952,1095,7013,78363,24728,19.8,149908,1089,99952,39,58,0,0,0,0,23,17,3,5
ColossalAI,2023/3/13,16608,659,11,212,18182,20078,500,5,94,76521,76521,0,0,0.5,2385,0,1,3011640,15900,0,0,0,1,0,0,0,0,48,2479,820,157,452,2479,1002,py=100388,1118,7021,78519,24895,19.9,150649,1099,100388,39,58,0,0,0,8,22,17,3,5
ColossalAI,2023/3/20,16798,680,10.7,227,18895,20894,525,5,97,79297,79297,0,0,0.5,2452,0,1,3113550,16363,0,0,0,1,0,0,0,0,49,2549,847,168,465,2549,1020,py=103785,1169,7301,81429,26147,20.1,156295,1147,103785,40,57,0,0,0,6,23,37,3,5
ColossalAI,2023/3/27,16895,677,10.6,226,19243,21318,520,5,97,80751,80751,0,0,0.5,2436,0,1,3169170,16435,0,0,0,1,0,0,0,0,49,2533,857,164,472,2533,991,py=105639,1187,7420,82918,26659,20.2,159081,1162,105639,41,59,0,0,0,6,18,37,3,5
ColossalAI,2023/4/3,17252,680,10.8,226,19382,21511,570,5,103,80548,80548,0,0,0.5,2463,0,1,3175530,16638,0,0,0,1,0,0,0,0,53,2566,866,163,483,2566,1001,py=105851,1194,7460,82737,26860,20.2,160042,1167,105851,41,59,0,0,0,6,18,37,3,5
ColossalAI,2023/4/10,17181,676,10.7,225,19497,21613,570,5,103,81074,81074,0,0,0.5,2471,0,1,3190140,16727,0,0,0,1,0,0,0,0,53,2574,872,163,481,2574,1005,py=106338,1196,7518,83264,26893,20.2,160417,1182,106338,41,59,0,0,0,6,18,37,3,5
ColossalAI,2023/4/17,17705,703,10.9,228,19739,21878,570,5,103,82307,82307,0,0,0.5,2507,0,1,3242520,16936,0,0,0,1,0,0,0,0,53,2610,882,171,488,2610,1016,py=108084,1215,7606,84512,27165,20.1,162776,1189,108084,41,59,0,0,0,6,18,37,3,5
ColossalAI,2023/4/24,17280,688,10.6,221,19731,21825,575,5,104,82187,82187,0,0,0.5,2506,0,1,3237900,16877,0,0,0,1,0,0,0,0,53,2610,881,174,484,2610,1018,py=107930,1208,7617,84393,27197,20.1,162638,1189,107930,41,59,0,0,0,6,18,37,3,5
ColossalAI,2023/5/1,16975,679,10.4,218,19756,21827,580,5,105,82303,82303,0,0,0.5,2512,0,1,3241890,16913,0,0,0,1,0,0,0,0,53,2617,882,173,492,2617,1017,py=108063,1214,7635,84516,27199,20.1,162821,1192,108063,41,59,0,0,0,6,18,36,3,5
