project,version,duplicated_lines,duplicated_blocks,duplicated_lines_density,duplicated_files,complexity,cognitive_complexity,reliability_remediation_effort,reliability_rating,bugs,lines_to_cover,uncovered_lines,line_coverage,coverage,sqale_debt_ratio,code_smells,effort_to_reach_maintainability_rating_a,sqale_rating,development_cost,software_quality_maintainability_remediation_effort,normalized_td,vulnerabilities,security_remediation_effort,security_rating,wont_fix_issues,reopened_issues,false_positive_issues,confirmed_issues,blocker_violations,open_issues,major_violations,info_violations,critical_violations,violations,minor_violations,ncloc_language_distribution,files,functions,statements,comment_lines,comment_lines_density,lines,classes,ncloc,LPL,LM,LSC,LBCL,LC,LLF,LTCE,CCC,LMC,MNC
Megatron-LM,2024/5/27,3580,126,4.4,44,8867,10424,151,5,32,36291,36291,0,0,0.5,978,0,1,1620750,8277,0,0,0,1,0,0,0,0,6,1010,383,78,259,1010,284,py=54025,421,3061,38005,14626,21.3,81900,460,54025,72,43,3,0,0,9,9,16,5,0
Megatron-LM,2024/6/3,3490,124,4.2,44,9044,10698,156,5,33,37098,37098,0,0,0.5,998,0,1,1656540,8464,0,0,0,1,0,0,0,0,6,1031,395,81,258,1031,291,py=55218,429,3119,38835,14778,21.1,83558,470,55218,72,43,3,0,0,9,9,17,5,0
Megatron-LM,2024/6/10,3925,130,4.5,48,9394,11196,166,5,35,38578,38578,0,0,0.5,1060,0,1,1724880,8922,0,0,0,1,0,0,0,0,8,1095,414,89,277,1095,307,py=57496,443,3218,40358,15212,20.9,86765,484,57496,72,42,3,0,0,9,9,16,5,0
Megatron-LM,2024/6/17,3925,130,4.5,48,9396,11198,166,5,35,38579,38579,0,0,0.5,1060,0,1,1725270,8923,0,0,0,1,0,0,0,0,8,1095,414,89,277,1095,307,py=57509,443,3218,40359,15214,20.9,86781,484,57509,72,42,3,0,0,9,9,16,5,0
Megatron-LM,2024/6/24,3958,136,4.5,51,9475,11309,166,5,35,39046,39046,0,0,0.5,1083,0,1,1755120,9030,0,0,0,1,0,0,0,0,8,1118,420,86,278,1118,326,py=58504,447,3247,40840,15387,20.8,88099,491,58504,75,44,3,0,0,9,9,14,5,0
Megatron-LM,2024/7/1,3810,147,4,56,10050,11949,171,5,36,41693,41693,0,0,0.5,1184,0,1,1885980,9492,0,0,0,1,0,0,0,0,8,1220,469,82,297,1220,364,py=62866,484,3474,43617,16518,20.8,94527,533,62866,74,45,3,0,0,9,9,18,5,0
Megatron-LM,2024/7/8,3886,149,4.1,57,10118,12007,171,5,36,41926,41926,0,0,0.5,1189,0,1,1897770,9526,0,0,0,1,0,0,0,0,8,1225,468,81,298,1225,370,py=63259,486,3494,43860,16593,20.8,95062,534,63259,74,45,3,0,0,9,9,18,5,0
Megatron-LM,2024/7/15,3886,149,4.1,57,10124,12011,171,5,36,41958,41958,0,0,0.5,1189,0,1,1899450,9526,0,0,0,1,0,0,0,0,8,1225,468,81,298,1225,370,py=63315,486,3499,43892,16594,20.8,95127,534,63315,74,45,3,0,0,9,9,18,5,0
Megatron-LM,2024/7/22,3978,156,4.1,60,10202,12086,181,5,37,42282,42282,0,0,0.5,1199,0,1,1915710,9601,0,0,0,1,0,0,0,0,9,1236,466,82,306,1236,373,py=63857,490,3528,44224,16736,20.8,95902,536,63857,74,46,3,0,0,9,9,18,5,0
Megatron-LM,2024/7/29,4010,158,4.2,60,10261,12130,181,5,37,42463,42463,0,0,0.5,1175,0,1,1925010,9488,0,0,0,1,0,0,0,0,9,1212,466,82,282,1212,373,py=64167,491,3554,44409,16810,20.8,96363,537,64167,74,46,3,0,0,9,9,18,5,0
Megatron-LM,2024/8/5,4211,160,4.3,57,10377,12324,181,5,37,42863,42863,0,0,0.5,1183,0,1,1957560,9669,0,0,0,1,0,0,0,0,9,1220,472,83,281,1220,375,py=65252,492,3571,44819,16887,20.6,97709,538,65252,74,49,3,0,0,9,9,18,5,0
